iso_3,year,stat_corp_tax_rate
DJI,1987,
DJI,1988,
DJI,1989,
DJI,1990,
DJI,1991,
DJI,1992,
DJI,1993,
DJI,1994,
DJI,1995,
DJI,1996,
DJI,1997,
DJI,1998,
DJI,1999,
DJI,2000,
DJI,2001,
DJI,2002,
DJI,2003,
DJI,2004,
DJI,2005,
DJI,2006,
DJI,2007,25.0
DJI,2008,25.0
DJI,2009,25.0
DJI,2010,25.0
DJI,2011,25.0
DJI,2012,25.0
DJI,2013,25.0
DJI,2014,25.0
DJI,2015,25.0
DJI,2016,25.0
DJI,2017,25.0
DJI,2018,25.0
DJI,2019,25.0
DJI,2020,25.0
DJI,2021,25.0
DJI,2022,25.0
DJI,2023,25.0
DJI,2024,25.0
DJI,2025,25.0
DMA,1980,
DMA,1981,
DMA,1982,
DMA,1983,
DMA,1984,
DMA,1985,
DMA,1986,
DMA,1987,
DMA,1988,
DMA,1989,
DMA,1990,
DMA,1991,35.0
DMA,1992,
DMA,1993,
DMA,1994,
DMA,1995,
DMA,1996,
DMA,1997,
DMA,1998,30.0
DMA,1999,
DMA,2000,30.0
DMA,2001,30.0
DMA,2002,30.0
DMA,2003,30.0
DMA,2004,30.0
DMA,2005,30.0
DMA,2006,30.0
DMA,2007,30.0
DMA,2008,30.0
DMA,2009,30.0
DMA,2010,30.0
DMA,2011,30.0
DMA,2012,30.0
DMA,2013,30.0
DMA,2014,30.0
DMA,2015,28.0
DMA,2016,25.0
DMA,2017,25.0
DMA,2018,25.0
DMA,2019,25.0
DMA,2020,25.0
DMA,2021,25.0
DMA,2022,25.0
DMA,2023,25.0
DMA,2024,25.0
DMA,2025,25.0
DNK,1980,40.0
DNK,1981,40.0
DNK,1982,40.0
DNK,1983,40.0
DNK,1984,40.0
DNK,1985,50.0
DNK,1986,50.0
DNK,1987,50.0
DNK,1988,50.0
DNK,1989,50.0
DNK,1990,40.0
DNK,1991,38.0
DNK,1992,34.0
DNK,1993,34.0
DNK,1994,34.0
DNK,1995,34.0
DNK,1996,34.0
DNK,1997,34.0
DNK,1998,34.0
DNK,1999,32.0
DNK,2000,32.0
DNK,2001,30.0
DNK,2002,30.0
DNK,2003,30.0
DNK,2004,30.0
DNK,2005,28.0
DNK,2006,28.0
DNK,2007,25.0
DNK,2008,25.0
DNK,2009,25.0
DNK,2010,25.0
DNK,2011,25.0
DNK,2012,25.0
DNK,2013,25.0
DNK,2014,24.5
DNK,2015,23.5
DNK,2016,22.0
DNK,2017,22.0
DNK,2018,22.0
DNK,2019,22.0
DNK,2020,22.0
DNK,2021,22.0
DNK,2022,22.0
DNK,2023,22.0
DNK,2024,22.0
DNK,2025,22.0
DOM,1980,38.0
DOM,1981,38.0
DOM,1982,38.0
DOM,1983,38.0
DOM,1984,46.0
DOM,1985,46.0
DOM,1986,46.0
DOM,1987,46.0
DOM,1988,46.0
DOM,1989,46.0
DOM,1990,46.0
DOM,1991,46.0
DOM,1992,30.0
DOM,1993,27.0
DOM,1994,26.0
DOM,1995,25.0
DOM,1996,25.0
DOM,1997,25.0
DOM,1998,25.0
DOM,1999,25.0
DOM,2000,25.0
DOM,2001,25.0
DOM,2002,25.0
DOM,2003,25.0
DOM,2004,25.0
DOM,2005,25.0
DOM,2006,30.0
DOM,2007,25.0
DOM,2008,25.0
DOM,2009,25.0
DOM,2010,25.0
DOM,2011,29.0
DOM,2012,29.0
DOM,2013,29.0
DOM,2014,28.0
DOM,2015,27.0
DOM,2016,27.0
DOM,2017,27.0
DOM,2018,27.0
DOM,2019,27.0
DOM,2020,27.0
DOM,2021,27.0
DOM,2022,27.0
DOM,2023,27.0
DOM,2024,27.0
DOM,2025,27.0
DZA,1980,
DZA,1981,
DZA,1982,
DZA,1983,
DZA,1984,
DZA,1985,
DZA,1986,
DZA,1987,
DZA,1988,
DZA,1989,
DZA,1990,
DZA,1991,
DZA,1992,
DZA,1993,
DZA,1994,
DZA,1995,
DZA,1996,
DZA,1997,
DZA,1998,
DZA,1999,
DZA,2000,
DZA,2001,
DZA,2002,
DZA,2003,
DZA,2004,
DZA,2005,
DZA,2006,
DZA,2007,
DZA,2008,
DZA,2009,
DZA,2010,
DZA,2011,
DZA,2012,25.0
DZA,2013,25.0
DZA,2014,25.0
DZA,2015,23.0
DZA,2016,26.0
DZA,2017,26.0
DZA,2018,26.0
DZA,2019,26.0
DZA,2020,26.0
DZA,2021,26.0
DZA,2022,26.0
DZA,2023,26.0
DZA,2024,26.0
DZA,2025,26.0
ECU,1980,20.0
ECU,1981,20.0
ECU,1982,20.0
ECU,1983,20.0
ECU,1984,20.0
ECU,1985,20.0
ECU,1986,20.0
ECU,1987,20.0
ECU,1988,20.0
ECU,1989,20.0
ECU,1990,25.0
ECU,1991,25.0
ECU,1992,25.0
ECU,1993,25.0
ECU,1994,25.0
ECU,1995,25.0
ECU,1996,25.0
ECU,1997,32.0
ECU,1998,36.25
ECU,1999,15.0
ECU,2000,25.0
ECU,2001,36.25
ECU,2002,36.25
ECU,2003,36.25
ECU,2004,36.25
ECU,2005,25.0
ECU,2006,25.0
ECU,2007,25.0
ECU,2008,25.0
ECU,2009,25.0
ECU,2010,25.0
ECU,2011,24.0
ECU,2012,23.0
ECU,2013,22.0
ECU,2014,22.0
ECU,2015,22.0
ECU,2016,22.0
ECU,2017,22.0
ECU,2018,25.0
ECU,2019,25.0
ECU,2020,25.0
ECU,2021,25.0
ECU,2022,25.0
ECU,2023,25.0
ECU,2024,25.0
ECU,2025,25.0
EGY,1980,39.7
EGY,1981,39.7
EGY,1982,32.0
EGY,1983,32.0
EGY,1984,40.0
EGY,1985,40.0
EGY,1986,40.0
EGY,1987,40.0
EGY,1988,40.0
EGY,1989,40.0
EGY,1990,40.0
EGY,1991,40.0
EGY,1992,40.0
EGY,1993,40.0
EGY,1994,40.0
EGY,1995,40.0
EGY,1996,40.0
EGY,1997,40.0
EGY,1998,40.0
EGY,1999,40.0
EGY,2000,40.0
EGY,2001,40.0
EGY,2002,40.0
EGY,2003,42.0
EGY,2004,42.0
EGY,2005,20.0
EGY,2006,20.0
EGY,2007,20.0
EGY,2008,20.0
EGY,2009,20.0
EGY,2010,20.0
EGY,2011,20.0
EGY,2012,25.0
EGY,2013,25.0
EGY,2014,25.0
EGY,2015,22.5
EGY,2016,22.5
EGY,2017,22.5
EGY,2018,23.0
EGY,2019,22.5
EGY,2020,22.5
EGY,2021,22.5
EGY,2022,22.5
EGY,2023,22.5
EGY,2024,22.5
EGY,2025,22.5
ERI,1980,
ERI,1981,
ERI,1982,
ERI,1983,
ERI,1984,
ERI,1985,
ERI,1986,
ERI,1987,
ERI,1988,
ERI,1989,
ERI,1990,
ERI,1991,
ERI,1992,
ERI,1993,
ERI,1994,
ERI,1995,
ERI,1996,
ERI,1997,
ERI,1998,
ERI,1999,
ERI,2000,
ERI,2001,
ERI,2002,
ERI,2003,
ERI,2004,
ERI,2005,
ERI,2006,
ERI,2007,
ERI,2008,
ERI,2009,
ERI,2010,
ERI,2011,
ERI,2012,
ERI,2013,30.0
ERI,2014,30.0
ERI,2015,30.0
ERI,2016,30.0
ERI,2017,30.0
ERI,2018,30.0
ERI,2019,30.0
ERI,2020,30.0
ERI,2021,30.0
ERI,2022,30.0
ERI,2023,30.0
ERI,2024,30.0
ERI,2025,30.0
ESH,1980,
ESH,1981,
ESH,1982,
ESH,1983,
ESH,1984,
ESH,1985,
ESH,1986,
ESH,1987,
ESH,1988,
ESH,1989,
ESH,1990,
ESH,1991,
ESH,1992,
ESH,1993,
ESH,1994,
ESH,1995,
ESH,1996,
ESH,1997,
ESH,1998,
ESH,1999,
ESH,2000,
ESH,2001,
ESH,2002,
ESH,2003,
ESH,2004,
ESH,2005,
ESH,2006,
ESH,2007,
ESH,2008,
ESH,2009,
ESH,2010,
ESH,2011,
ESH,2012,
ESH,2013,
ESH,2014,
ESH,2015,
ESH,2016,
ESH,2017,
ESH,2018,
ESH,2019,
ESH,2020,
ESH,2021,
ESH,2022,
ESH,2023,
ESH,2024,
ESH,2025,
ESP,1980,33.0
ESP,1981,33.0
ESP,1982,33.0
ESP,1983,33.0
ESP,1984,35.0
ESP,1985,35.0
ESP,1986,35.0
ESP,1987,35.0
ESP,1988,35.0
ESP,1989,35.0
ESP,1990,35.0
ESP,1991,35.0
ESP,1992,35.0
ESP,1993,35.0
ESP,1994,35.0
ESP,1995,35.0
ESP,1996,35.0
ESP,1997,35.0
ESP,1998,35.0
ESP,1999,35.0
ESP,2000,35.0
ESP,2001,35.0
ESP,2002,35.0
ESP,2003,35.0
ESP,2004,35.0
ESP,2005,35.0
ESP,2006,35.0
ESP,2007,32.5
ESP,2008,30.0
ESP,2009,30.0
ESP,2010,30.0
ESP,2011,30.0
ESP,2012,30.0
ESP,2013,30.0
ESP,2014,30.0
ESP,2015,28.0
ESP,2016,25.0
ESP,2017,25.0
ESP,2018,25.0
ESP,2019,25.0
ESP,2020,25.0
ESP,2021,25.0
ESP,2022,25.0
ESP,2023,25.0
ESP,2024,25.0
ESP,2025,25.0
EST,1980,
EST,1981,
EST,1982,
EST,1983,
EST,1984,
EST,1985,
EST,1986,
EST,1987,
EST,1988,
EST,1989,
EST,1990,
EST,1991,
EST,1992,
EST,1993,35.0
EST,1994,26.0
EST,1995,26.0
EST,1996,26.0
EST,1997,26.0
EST,1998,26.0
EST,1999,26.0
EST,2000,26.0
EST,2001,26.0
EST,2002,26.0
EST,2003,26.0
EST,2004,26.0
EST,2005,24.0
EST,2006,23.0
EST,2007,22.0
EST,2008,21.0
EST,2009,21.0
EST,2010,21.0
EST,2011,21.0
EST,2012,21.0
EST,2013,21.0
EST,2014,21.0
EST,2015,20.0
EST,2016,20.0
EST,2017,20.0
EST,2018,20.0
EST,2019,20.0
EST,2020,20.0
EST,2021,20.0
EST,2022,20.0
EST,2023,20.0
EST,2024,20.0
EST,2025,22.0
ETH,1980,
ETH,1981,
ETH,1982,
ETH,1983,
ETH,1984,
ETH,1985,
ETH,1986,
ETH,1987,
ETH,1988,
ETH,1989,
ETH,1990,
ETH,1991,
ETH,1992,
ETH,1993,50.0
ETH,1994,50.0
ETH,1995,50.0
ETH,1996,50.0
ETH,1997,50.0
ETH,1998,40.0
ETH,1999,35.0
ETH,2000,35.0
ETH,2001,
ETH,2002,
ETH,2003,
ETH,2004,30.0
ETH,2005,30.0
ETH,2006,30.0
ETH,2007,30.0
ETH,2008,30.0
ETH,2009,30.0
ETH,2010,30.0
ETH,2011,30.0
ETH,2012,30.0
ETH,2013,30.0
ETH,2014,30.0
ETH,2015,30.0
ETH,2016,30.0
ETH,2017,30.0
ETH,2018,30.0
ETH,2019,30.0
ETH,2020,30.0
ETH,2021,30.0
ETH,2022,30.0
ETH,2023,30.0
ETH,2024,30.0
ETH,2025,30.0
FIN,1980,
FIN,1981,61.5
FIN,1982,61.75
FIN,1983,61.5
FIN,1984,61.75
FIN,1985,61.75
FIN,1986,51.5
FIN,1987,51.5
FIN,1988,51.5
FIN,1989,52.5
FIN,1990,44.5
FIN,1991,42.0
FIN,1992,39.0
FIN,1993,25.0
FIN,1994,25.0
FIN,1995,25.0
FIN,1996,28.0
FIN,1997,28.0
FIN,1998,28.0
FIN,1999,28.0
FIN,2000,29.0
FIN,2001,29.0
FIN,2002,29.0
FIN,2003,29.0
FIN,2004,29.0
FIN,2005,26.0
FIN,2006,26.0
FIN,2007,26.0
FIN,2008,26.0
FIN,2009,26.0
FIN,2010,26.0
FIN,2011,26.0
FIN,2012,24.5
FIN,2013,24.5
FIN,2014,20.0
FIN,2015,20.0
FIN,2016,20.0
FIN,2017,20.0
FIN,2018,20.0
FIN,2019,20.0
FIN,2020,20.0
FIN,2021,20.0
FIN,2022,20.0
FIN,2023,20.0
FIN,2024,20.0
FIN,2025,20.0
FJI,1980,37.5
FJI,1981,37.5
FJI,1982,37.5
FJI,1983,37.5
FJI,1984,37.5
FJI,1985,37.5
FJI,1986,37.5
FJI,1987,37.5
FJI,1988,37.5
FJI,1989,37.5
FJI,1990,37.5
FJI,1991,37.5
FJI,1992,37.5
FJI,1993,35.0
FJI,1994,35.0
FJI,1995,35.0
FJI,1996,35.0
FJI,1997,35.0
FJI,1998,35.0
FJI,1999,35.0
FJI,2000,35.0
FJI,2001,34.0
FJI,2002,32.0
FJI,2003,32.0
FJI,2004,31.0
FJI,2005,31.0
FJI,2006,31.0
FJI,2007,31.0
FJI,2008,31.0
FJI,2009,29.0
FJI,2010,28.0
FJI,2011,28.0
FJI,2012,28.0
FJI,2013,20.0
FJI,2014,20.0
FJI,2015,20.0
FJI,2016,20.0
FJI,2017,20.0
FJI,2018,20.0
FJI,2019,20.0
FJI,2020,20.0
FJI,2021,20.0
FJI,2022,20.0
FJI,2023,20.0
FJI,2024,25.0
FJI,2025,25.0
FLK,1980,
FLK,1981,
FLK,1982,
FLK,1983,
FLK,1984,
FLK,1985,
FLK,1986,
FLK,1987,
FLK,1988,
FLK,1989,
FLK,1990,
FLK,1991,
FLK,1992,
FLK,1993,
FLK,1994,
FLK,1995,
FLK,1996,
FLK,1997,
FLK,1998,
FLK,1999,
FLK,2000,
FLK,2001,
FLK,2002,
FLK,2003,
FLK,2004,
FLK,2005,
FLK,2006,
FLK,2007,
FLK,2008,26.0
FLK,2009,26.0
FLK,2010,26.0
FLK,2011,26.0
FLK,2012,26.0
FLK,2013,26.0
FLK,2014,26.0
FLK,2015,26.0
FLK,2016,26.0
FLK,2017,26.0
FLK,2018,26.0
FLK,2019,26.0
FLK,2020,26.0
FLK,2021,26.0
FLK,2022,26.0
FLK,2023,26.0
FLK,2024,26.0
FLK,2025,26.0
FRA,1980,50.0
FRA,1981,50.0
FRA,1982,50.0
FRA,1983,50.0
FRA,1984,50.0
FRA,1985,50.0
FRA,1986,45.0
FRA,1987,45.0
FRA,1988,42.0
FRA,1989,42.0
FRA,1990,42.0
FRA,1991,42.0
FRA,1992,34.0
FRA,1993,33.33
FRA,1994,33.33
FRA,1995,36.66
FRA,1996,36.66
FRA,1997,36.66
FRA,1998,41.66
FRA,1999,40.0
FRA,2000,37.76
FRA,2001,36.43
FRA,2002,35.43
FRA,2003,35.42979
FRA,2004,35.42979
FRA,2005,34.95
FRA,2006,34.43
FRA,2007,34.42989
FRA,2008,34.42989
FRA,2009,34.42989
FRA,2010,34.42989
FRA,2011,36.09639
FRA,2012,36.09639
FRA,2013,37.9962
FRA,2014,37.9962
FRA,2015,37.9962
FRA,2016,34.43
FRA,2017,34.43
FRA,2018,34.43
FRA,2019,34.43
FRA,2020,32.02
FRA,2021,28.4075
FRA,2022,25.825
FRA,2023,25.825
FRA,2024,25.825
FRA,2025,36.13
FRO,1980,
FRO,1981,
FRO,1982,
FRO,1983,
FRO,1984,
FRO,1985,
FRO,1986,
FRO,1987,
FRO,1988,
FRO,1989,
FRO,1990,
FRO,1991,
FRO,1992,
FRO,1993,
FRO,1994,
FRO,1995,
FRO,1996,
FRO,1997,
FRO,1998,
FRO,1999,
FRO,2000,20.0
FRO,2001,20.0
FRO,2002,20.0
FRO,2003,20.0
FRO,2004,20.0
FRO,2005,20.0
FRO,2006,18.0
FRO,2007,18.0
FRO,2008,18.0
FRO,2009,18.0
FRO,2010,18.0
FRO,2011,18.0
FRO,2012,18.0
FRO,2013,18.0
FRO,2014,18.0
FRO,2015,18.0
FRO,2016,18.0
FRO,2017,18.0
FRO,2018,18.0
FRO,2019,18.0
FRO,2020,18.0
FRO,2021,18.0
FRO,2022,18.0
FRO,2023,18.0
FRO,2024,18.0
FRO,2025,18.0
FSM,1980,
FSM,1981,
FSM,1982,
FSM,1983,
FSM,1984,
FSM,1985,
FSM,1986,
FSM,1987,
FSM,1988,
FSM,1989,
FSM,1990,
FSM,1991,
FSM,1992,
FSM,1993,
FSM,1994,
FSM,1995,
FSM,1996,
FSM,1997,
FSM,1998,
FSM,1999,
FSM,2000,
FSM,2001,
FSM,2002,
FSM,2003,
FSM,2004,
FSM,2005,
FSM,2006,
FSM,2007,
FSM,2008,
FSM,2009,
FSM,2010,
FSM,2011,21.0
FSM,2012,21.0
FSM,2013,21.0
FSM,2014,21.0
FSM,2015,21.0
FSM,2016,21.0
FSM,2017,21.0
FSM,2018,21.0
FSM,2019,21.0
FSM,2020,30.0
FSM,2021,30.0
FSM,2022,30.0
FSM,2023,30.0
FSM,2024,30.0
FSM,2025,30.0
GAB,1980,
GAB,1981,
GAB,1982,
GAB,1983,
GAB,1984,
GAB,1985,
GAB,1986,
GAB,1987,
GAB,1988,50.0
GAB,1989,50.0
GAB,1990,50.0
GAB,1991,40.0
GAB,1992,40.0
GAB,1993,40.0
GAB,1994,40.0
GAB,1995,40.0
GAB,1996,40.0
GAB,1997,40.0
GAB,1998,40.0
GAB,1999,40.0
GAB,2000,35.0
GAB,2001,35.0
GAB,2002,35.0
GAB,2003,35.0
GAB,2004,35.0
GAB,2005,35.0
GAB,2006,35.0
GAB,2007,35.0
GAB,2008,35.0
GAB,2009,35.0
GAB,2010,35.0
GAB,2011,35.0
GAB,2012,35.0
GAB,2013,30.0
GAB,2014,30.0
GAB,2015,30.0
GAB,2016,30.0
GAB,2017,30.0
GAB,2018,30.0
GAB,2019,30.0
GAB,2020,30.0
GAB,2021,30.0
GAB,2022,30.0
GAB,2023,30.0
GAB,2024,30.0
GAB,2025,30.0
GBR,1980,52.0
GBR,1981,52.0
GBR,1982,52.0
GBR,1983,50.0
GBR,1984,45.0
GBR,1985,40.0
GBR,1986,35.0
GBR,1987,35.0
GBR,1988,35.0
GBR,1989,35.0
GBR,1990,34.0
GBR,1991,33.0
GBR,1992,33.0
GBR,1993,33.0
GBR,1994,33.0
GBR,1995,33.0
GBR,1996,33.0
GBR,1997,31.0
GBR,1998,31.0
GBR,1999,30.0
GBR,2000,30.0
GBR,2001,30.0
GBR,2002,30.0
GBR,2003,30.0
GBR,2004,30.0
GBR,2005,30.0
GBR,2006,30.0
GBR,2007,30.0
GBR,2008,28.0
GBR,2009,28.0
GBR,2010,28.0
GBR,2011,26.0
GBR,2012,24.0
GBR,2013,23.0
GBR,2014,21.0
GBR,2015,20.0
GBR,2016,20.0
GBR,2017,19.0
GBR,2018,19.0
GBR,2019,19.0
GBR,2020,19.0
GBR,2021,19.0
GBR,2022,19.0
GBR,2023,25.0
GBR,2024,25.0
GBR,2025,25.0
GEO,1980,
GEO,1981,
GEO,1982,
GEO,1983,
GEO,1984,
GEO,1985,
GEO,1986,
GEO,1987,
GEO,1988,
GEO,1989,
GEO,1990,
GEO,1991,
GEO,1992,
GEO,1993,
GEO,1994,
GEO,1995,
GEO,1996,
GEO,1997,
GEO,1998,
GEO,1999,
GEO,2000,20.0
GEO,2001,20.0
GEO,2002,20.0
GEO,2003,20.0
GEO,2004,20.0
GEO,2005,20.0
GEO,2006,20.0
GEO,2007,20.0
GEO,2008,15.0
GEO,2009,15.0
GEO,2010,15.0
GEO,2011,15.0
GEO,2012,15.0
GEO,2013,15.0
GEO,2014,15.0
GEO,2015,15.0
GEO,2016,15.0
GEO,2017,15.0
GEO,2018,15.0
GEO,2019,15.0
GEO,2020,15.0
GEO,2021,15.0
GEO,2022,15.0
GEO,2023,15.0
GEO,2024,15.0
GEO,2025,15.0
GGY,1980,20.0
GGY,1981,20.0
GGY,1982,20.0
GGY,1983,20.0
GGY,1984,20.0
GGY,1985,20.0
GGY,1986,20.0
GGY,1987,20.0
GGY,1988,20.0
GGY,1989,20.0
GGY,1990,20.0
GGY,1991,20.0
GGY,1992,20.0
GGY,1993,20.0
GGY,1994,20.0
GGY,1995,20.0
GGY,1996,20.0
GGY,1997,20.0
GGY,1998,20.0
GGY,1999,
GGY,2000,20.0
GGY,2001,20.0
GGY,2002,20.0
GGY,2003,0.0
GGY,2004,0.0
GGY,2005,0.0
GGY,2006,0.0
GGY,2007,0.0
GGY,2008,0.0
GGY,2009,0.0
GGY,2010,0.0
GGY,2011,0.0
GGY,2012,0.0
GGY,2013,0.0
GGY,2014,0.0
GGY,2015,0.0
GGY,2016,0.0
GGY,2017,0.0
GGY,2018,0.0
GGY,2019,0.0
GGY,2020,0.0
GGY,2021,0.0
GGY,2022,0.0
GGY,2023,0.0
GGY,2024,0.0
GGY,2025,0.0
GHA,1980,60.0
GHA,1981,
GHA,1982,
GHA,1983,
GHA,1984,
GHA,1985,
GHA,1986,
GHA,1987,
GHA,1988,
GHA,1989,
GHA,1990,50.0
GHA,1991,50.0
GHA,1992,50.0
GHA,1993,45.0
GHA,1994,45.0
GHA,1995,35.0
GHA,1996,35.0
GHA,1997,35.0
GHA,1998,35.0
GHA,1999,35.0
GHA,2000,35.0
GHA,2001,35.0
GHA,2002,32.5
GHA,2003,
GHA,2004,32.5
GHA,2005,30.0
GHA,2006,25.0
GHA,2007,25.0
GHA,2008,25.0
GHA,2009,25.0
GHA,2010,25.0
GHA,2011,25.0
GHA,2012,25.0
GHA,2013,25.0
GHA,2014,25.0
GHA,2015,25.0
GHA,2016,25.0
GHA,2017,25.0
GHA,2018,25.0
GHA,2019,25.0
GHA,2020,25.0
GHA,2021,25.0
GHA,2022,25.0
GHA,2023,25.0
GHA,2024,25.0
GHA,2025,25.0
GIB,1980,
GIB,1981,
GIB,1982,
GIB,1983,
GIB,1984,
GIB,1985,
GIB,1986,
GIB,1987,
GIB,1988,
GIB,1989,
GIB,1990,
GIB,1991,35.0
GIB,1992,35.0
GIB,1993,35.0
GIB,1994,35.0
GIB,1995,35.0
GIB,1996,35.0
GIB,1997,35.0
GIB,1998,35.0
GIB,1999,
GIB,2000,35.0
GIB,2001,35.0
GIB,2002,35.0
GIB,2003,35.0
GIB,2004,35.0
GIB,2005,35.0
GIB,2006,35.0
GIB,2007,35.0
GIB,2008,33.0
GIB,2009,27.0
GIB,2010,22.0
GIB,2011,10.0
GIB,2012,10.0
GIB,2013,10.0
GIB,2014,10.0
GIB,2015,10.0
GIB,2016,10.0
GIB,2017,10.0
GIB,2018,10.0
GIB,2019,10.0
GIB,2020,10.0
GIB,2021,12.5
GIB,2022,12.5
GIB,2023,12.5
GIB,2024,15.0
GIB,2025,15.0
GIN,1980,
GIN,1981,
GIN,1982,
GIN,1983,
GIN,1984,
GIN,1985,
GIN,1986,
GIN,1987,
GIN,1988,
GIN,1989,
GIN,1990,
GIN,1991,
GIN,1992,
GIN,1993,
GIN,1994,
GIN,1995,35.0
GIN,1996,35.0
GIN,1997,35.0
GIN,1998,35.0
GIN,1999,35.0
GIN,2000,35.0
GIN,2001,35.0
GIN,2002,35.0
GIN,2003,
GIN,2004,35.0
GIN,2005,35.0
GIN,2006,35.0
GIN,2007,35.0
GIN,2008,35.0
GIN,2009,35.0
GIN,2010,35.0
GIN,2011,35.0
GIN,2012,35.0
GIN,2013,35.0
GIN,2014,35.0
GIN,2015,35.0
GIN,2016,35.0
GIN,2017,35.0
GIN,2018,35.0
GIN,2019,35.0
GIN,2020,35.0
GIN,2021,35.0
GIN,2022,35.0
GIN,2023,25.0
GIN,2024,25.0
GIN,2025,25.0
GLP,1980,
GLP,1981,
GLP,1982,
GLP,1983,
GLP,1984,
GLP,1985,
GLP,1986,
GLP,1987,
GLP,1988,
GLP,1989,
GLP,1990,
GLP,1991,
GLP,1992,
GLP,1993,
GLP,1994,
GLP,1995,
GLP,1996,
GLP,1997,
GLP,1998,
GLP,1999,
GLP,2000,
GLP,2001,
GLP,2002,
GLP,2003,
GLP,2004,
GLP,2005,
GLP,2006,
GLP,2007,
GLP,2008,
GLP,2009,
GLP,2010,
GLP,2011,
GLP,2012,
GLP,2013,
GLP,2014,
GLP,2015,
GLP,2016,
GLP,2017,
GLP,2018,
GLP,2019,
GLP,2020,
GLP,2021,
GLP,2022,
GLP,2023,
GLP,2024,
GLP,2025,
GMB,1980,
GMB,1981,
GMB,1982,
GMB,1983,
GMB,1984,
GMB,1985,
GMB,1986,
GMB,1987,
GMB,1988,
GMB,1989,
GMB,1990,
GMB,1991,
GMB,1992,
GMB,1993,
GMB,1994,
GMB,1995,
GMB,1996,
GMB,1997,
GMB,1998,
GMB,1999,
GMB,2000,35.0
GMB,2001,35.0
GMB,2002,35.0
GMB,2003,
GMB,2004,
GMB,2005,
GMB,2006,
GMB,2007,
GMB,2008,
GMB,2009,
GMB,2010,
GMB,2011,
GMB,2012,
GMB,2013,
GMB,2014,
GMB,2015,31.0
GMB,2016,31.0
GMB,2017,30.0
GMB,2018,31.0
GMB,2019,31.0
GMB,2020,31.0
GMB,2021,27.0
GMB,2022,27.0
GMB,2023,27.0
GMB,2024,27.0
GMB,2025,27.0
GNB,1980,
GNB,1981,
GNB,1982,
GNB,1983,
GNB,1984,
GNB,1985,
GNB,1986,
GNB,1987,
GNB,1988,
GNB,1989,
GNB,1990,
GNB,1991,
GNB,1992,
GNB,1993,
GNB,1994,
GNB,1995,
GNB,1996,
GNB,1997,
GNB,1998,
GNB,1999,
GNB,2000,
GNB,2001,
GNB,2002,
GNB,2003,
GNB,2004,
GNB,2005,
GNB,2006,
GNB,2007,
GNB,2008,
GNB,2009,
GNB,2010,
GNB,2011,25.0
GNB,2012,25.0
GNB,2013,25.0
GNB,2014,25.0
GNB,2015,25.0
GNB,2016,25.0
GNB,2017,25.0
GNB,2018,25.0
GNB,2019,25.0
GNB,2020,25.0
GNB,2021,25.0
GNB,2022,25.0
GNB,2023,25.0
GNB,2024,25.0
GNB,2025,25.0
GNQ,1980,
GNQ,1981,
GNQ,1982,
GNQ,1983,
GNQ,1984,
GNQ,1985,
GNQ,1986,
GNQ,1987,
GNQ,1988,
GNQ,1989,
GNQ,1990,
GNQ,1991,
GNQ,1992,
GNQ,1993,
GNQ,1994,
GNQ,1995,
GNQ,1996,
GNQ,1997,
GNQ,1998,
GNQ,1999,
GNQ,2000,
GNQ,2001,
GNQ,2002,
GNQ,2003,
GNQ,2004,25.0
GNQ,2005,25.0
GNQ,2006,35.0
GNQ,2007,35.0
GNQ,2008,35.0
GNQ,2009,35.0
GNQ,2010,35.0
GNQ,2011,35.0
GNQ,2012,35.0
GNQ,2013,35.0
GNQ,2014,35.0
GNQ,2015,35.0
GNQ,2016,35.0
GNQ,2017,35.0
GNQ,2018,35.0
GNQ,2019,35.0
GNQ,2020,35.0
GNQ,2021,35.0
GNQ,2022,35.0
GNQ,2023,35.0
GNQ,2024,35.0
GNQ,2025,25.0
GRC,1980,
GRC,1981,45.0
GRC,1982,45.0
GRC,1983,45.0
GRC,1984,45.0
GRC,1985,49.0
GRC,1986,49.0
GRC,1987,49.0
GRC,1988,49.0
GRC,1989,46.0
GRC,1990,46.0
GRC,1991,46.0
GRC,1992,40.5
GRC,1993,35.0
GRC,1994,35.0
GRC,1995,35.0
GRC,1996,35.0
GRC,1997,35.0
GRC,1998,40.0
GRC,1999,40.0
GRC,2000,40.0
GRC,2001,37.5
GRC,2002,35.0
GRC,2003,35.0
GRC,2004,35.0
GRC,2005,32.0
GRC,2006,29.0
GRC,2007,25.0
GRC,2008,25.0
GRC,2009,25.0
GRC,2010,24.0
GRC,2011,20.0
GRC,2012,20.0
GRC,2013,26.0
GRC,2014,26.0
GRC,2015,26.0
GRC,2016,29.0
GRC,2017,29.0
GRC,2018,29.0
GRC,2019,24.0
GRC,2020,24.0
GRC,2021,24.0
GRC,2022,22.0
GRC,2023,22.0
GRC,2024,22.0
GRC,2025,22.0
GRD,1980,
GRD,1981,
GRD,1982,
GRD,1983,
GRD,1984,
GRD,1985,
GRD,1986,
GRD,1987,
GRD,1988,
GRD,1989,
GRD,1990,
GRD,1991,33.0
GRD,1992,
GRD,1993,
GRD,1994,
GRD,1995,
GRD,1996,
GRD,1997,
GRD,1998,30.0
GRD,1999,
GRD,2000,30.0
GRD,2001,30.0
GRD,2002,30.0
GRD,2003,30.0
GRD,2004,30.0
GRD,2005,30.0
GRD,2006,30.0
