country,time_period,net_fdi_imf
Romania,2013-Q1,-1391553931.997912
Romania,2013-Q2,315386214.4745048
Romania,2013-Q3,-969753012.7669728
Romania,2013-Q4,-1868827396.422565
Romania,2014-Q1,-932364993.711202
Romania,2014-Q2,-849725844.924259
Romania,2014-Q3,-1149054961.327957
Romania,2014-Q4,-668844518.2911375
Romania,2015-Q1,-1111345246.122724
Romania,2015-Q2,-691961137.3385216
Romania,2015-Q3,-921948401.0349938
Romania,2015-Q4,-562444713.8223635
Romania,2016-Q1,-937055389.2950008
Romania,2016-Q2,-1383101561.32336
Romania,2016-Q3,-1351704943.168561
Romania,2016-Q4,-1324409750.490877
Romania,2017-Q1,-1179509322.865555
Romania,2017-Q2,-640651925.3377998
Romania,2017-Q3,-2474454051.467824
Romania,2017-Q4,-1272452291.535677
Romania,2018-Q1,-1775488642.366614
Romania,2018-Q2,-177854470.2807059
Romania,2018-Q3,-3133745525.54507
Romania,2018-Q4,-753275376.5152442
Romania,2019-Q1,-1370397620.037747
Romania,2019-Q2,-1669955638.349936
Romania,2019-Q3,-1880389407.977695
Romania,2019-Q4,-520830106.8607712
Romania,2020-Q1,445397786.0343969
Romania,2020-Q2,-1533087565.993082
Romania,2020-Q3,-789340326.0965741
Romania,2020-Q4,-1526759276.630803
Romania,2021-Q1,-2472277602.93948
Romania,2021-Q2,-1808644291.797876
Romania,2021-Q3,-3206448117.041452
Romania,2021-Q4,-2942540602.175722
Romania,2022-Q1,-3172012102.874432
Romania,2022-Q2,-1625781418.40914
Romania,2022-Q3,-3048325613.804976
Romania,2022-Q4,-1457080730.33514
Romania,2023-Q1,-2104118793.449489
Romania,2023-Q2,-549800446.0617443
Romania,2023-Q3,-2601555114.215151
Romania,2023-Q4,-1625048686.545203
Romania,2024-Q1,-2082096717.877095
Romania,2024-Q2,195488396.2590925
Romania,2024-Q3,-2707074127.78927
Romania,2024-Q4,-576956061.8621538
Romania,2025-Q1,-1572117010.483598
Romania,2025-Q2,-2171669370.83108
Romania,2025-Q3,-3456043871.641654
Romania,2025-Q4,-1371244340.787488
Hungary,1989-Q4,0.0
Hungary,1990-Q1,0.0
Hungary,1990-Q2,0.0
Hungary,1990-Q3,0.0
Hungary,1990-Q4,0.0
Hungary,1991-Q1,-218.6649257633137
Hungary,1991-Q2,-222.8008738322374
Hungary,1991-Q3,-562.0215959637238
Hungary,1991-Q4,-458.6538147005267
Hungary,1992-Q1,-401.9067465752548
Hungary,1992-Q2,-242.8418669491247
Hungary,1992-Q3,-443.2459001665503
Hungary,1992-Q4,-391.0153871852747
Hungary,1993-Q1,-294.452707747421
Hungary,1993-Q2,-272.2804618285098
Hungary,1993-Q3,-257.005478166923
Hungary,1993-Q4,-1515.27189755079
Hungary,1994-Q1,-158.2737084154767
Hungary,1994-Q2,-335.4802888364038
Hungary,1994-Q3,-385.5878714353992
Hungary,1994-Q4,-215.743674791872
Hungary,1995-Q1,-205.8772918804116
Hungary,1995-Q2,-295.4351187875688
Hungary,1995-Q3,-433.338470241984
Hungary,1995-Q4,-3714.134040564016
Hungary,1996-Q1,-837.2710241604219
Hungary,1996-Q2,-549.4524444968795
Hungary,1996-Q3,-923.1693800668467
Hungary,1996-Q4,-961.871500282052
Hungary,1997-Q1,-1023.03515739661
Hungary,1997-Q2,-780.4267589498545
Hungary,1997-Q3,-777.1018129775684
Hungary,1997-Q4,-1108.163781342818
Hungary,1998-Q1,-925.6747626442944
Hungary,1998-Q2,-762.2169116494814
Hungary,1998-Q3,-645.6956594247943
Hungary,1998-Q4,-694.4753266810147
Hungary,1999-Q1,-776.8600960869177
Hungary,1999-Q2,-515.6897528687141
Hungary,1999-Q3,-761.4659592265194
Hungary,1999-Q4,-836.2397919297817
Hungary,2000-Q1,-670.5212827837227
Hungary,2000-Q2,-653.8969579953128
Hungary,2000-Q3,-638.6187638184338
Hungary,2000-Q4,-178.6311203660599
Hungary,2001-Q1,-938.2186534414832
Hungary,2001-Q2,-653.657510519169
Hungary,2001-Q3,-735.6536824233649
Hungary,2001-Q4,-1211.001232328201
Hungary,2002-Q1,-549.8095350396858
Hungary,2002-Q2,-608.8566939017013
Hungary,2002-Q3,-564.337303290784
Hungary,2002-Q4,-747.5127110857206
Hungary,2003-Q1,361.7576177263714
Hungary,2003-Q2,-123.5537535952154
Hungary,2003-Q3,192.9991381687213
Hungary,2003-Q4,-439.5189162906275
Hungary,2004-Q1,-487.8069441965145
Hungary,2004-Q2,-378.5947990890415
Hungary,2004-Q3,-1257.880995262727
Hungary,2004-Q4,-764.3182536166779
Hungary,2005-Q1,-1249.041804103753
Hungary,2005-Q2,-991.4786103551488
Hungary,2005-Q3,-1694.917796662196
Hungary,2005-Q4,-3490.424004929411
Hungary,2006-Q1,-2118.633290790904
Hungary,2006-Q2,2566.666404873797
Hungary,2006-Q3,-1526.418536341768
Hungary,2006-Q4,718.688234608454
Hungary,2007-Q1,-1988.091999366596
Hungary,2007-Q2,1471.975219856693
Hungary,2007-Q3,-815.3618594528224
Hungary,2007-Q4,-1021.016453597432
Hungary,2008-Q1,958.962258945194
Hungary,2008-Q2,-650.4374979475506
Hungary,2008-Q3,627.34691445133
Hungary,2008-Q4,-2032.590714138709
Hungary,2009-Q1,-913.873437864689
Hungary,2009-Q2,1759.964433264584
Hungary,2009-Q3,1310.350741637137
Hungary,2009-Q4,-2914.810839869834
Hungary,2010-Q1,391.9153863417484
Hungary,2010-Q2,-121.2818840885366
Hungary,2010-Q3,-1414.216442886123
Hungary,2010-Q4,-2605.741311363655
Hungary,2011-Q1,-677.3533081503812
Hungary,2011-Q2,559.8757693857181
Hungary,2011-Q3,771.7714185961491
Hungary,2011-Q4,-2124.897692930282
Hungary,2012-Q1,-297.7365341008018
Hungary,2012-Q2,566.916076782025
Hungary,2012-Q3,-587.352557545109
Hungary,2012-Q4,-2348.849413534123
Hungary,2013-Q1,-1.646945596810061
Hungary,2013-Q2,1175.704405587268
Hungary,2013-Q3,1930.997143548575
Hungary,2013-Q4,-3139.561723566885
Hungary,2014-Q1,-1874.537567605467
Hungary,2014-Q2,1995.251495952388
Hungary,2014-Q3,-1526.474437370513
Hungary,2014-Q4,-2242.877995951035
Hungary,2015-Q1,-112.1345993714794
Hungary,2015-Q2,1014.014787018109
Hungary,2015-Q3,-1317.051717090044
Hungary,2015-Q4,-2257.491759083855
Hungary,2016-Q1,-328.7268901172389
Hungary,2016-Q2,780.6967540868823
Hungary,2016-Q3,-1905.918163932565
Hungary,2016-Q4,-1343.090118811133
Hungary,2017-Q1,-397.1764863619432
Hungary,2017-Q2,884.2659184490739
Hungary,2017-Q3,-1002.128166600954
Hungary,2017-Q4,-1583.343235251126
Hungary,2018-Q1,-316.7914016437883
Hungary,2018-Q2,-326.4681000335408
Hungary,2018-Q3,-2404.091836709869
Hungary,2018-Q4,-245.5444643652376
Hungary,2019-Q1,-424.1127377950815
Hungary,2019-Q2,1038.209800397711
Hungary,2019-Q3,666.1135972883685
Hungary,2019-Q4,-1288.426659003053
Hungary,2020-Q1,-1288.058213214174
Hungary,2020-Q2,-1055.774813713201
Hungary,2020-Q3,-123.6184742857862
Hungary,2020-Q4,-440.6975164833418
Hungary,2021-Q1,694.7040359218604
Hungary,2021-Q2,-250.7287368916698
Hungary,2021-Q3,-1523.675692580885
Hungary,2021-Q4,-2872.278289781525
Hungary,2022-Q1,1818.768014473504
Hungary,2022-Q2,-174.8231220095421
Hungary,2022-Q3,-3512.857717372229
Hungary,2022-Q4,-2033.547143979233
Hungary,2023-Q1,3840.067835732498
Hungary,2023-Q2,247.3275068658453
Hungary,2023-Q3,-1388.297932157765
Hungary,2023-Q4,-4253.374332515482
Hungary,2024-Q1,-25385.20329585825
Hungary,2024-Q2,10333.09877813757
Hungary,2024-Q3,-1258.078626068288
Hungary,2024-Q4,1311.733268679661
Hungary,2025-Q1,8294.292416662203
Hungary,2025-Q2,2561.759516137111
Hungary,2025-Q3,-1939.966630011631
Hungary,2025-Q4,179.322740819306
Slovak Republic,1993-Q1,-64.0770024063252
Slovak Republic,1993-Q2,-42.72420115545618
Slovak Republic,1993-Q3,-1.759983532317824
Slovak Republic,1993-Q4,-29.63725710091148
Slovak Republic,1994-Q1,-35.3976610537315
Slovak Republic,1994-Q2,-71.18878965198645
Slovak Republic,1994-Q3,-59.29414013144629
Slovak Republic,1994-Q4,-90.1352060205752
Slovak Republic,1995-Q1,-48.30201121002308
Slovak Republic,1995-Q2,17.71487039563438
Slovak Republic,1995-Q3,-106.547224314087
Slovak Republic,1995-Q4,-88.91157690485333
Slovak Republic,1996-Q1,-8.570952328036439
Slovak Republic,1996-Q2,-60.46136351329405
Slovak Republic,1996-Q3,-69.15637456707834
Slovak Republic,1996-Q4,-164.9804700006403
Slovak Republic,1997-Q1,52.00806279204716
Slovak Republic,1997-Q2,2.043265624531189
Slovak Republic,1997-Q3,-43.66949054195196
Slovak Republic,1997-Q4,-88.84390905339272
Slovak Republic,1998-Q1,-70.79146919431273
Slovak Republic,1998-Q2,-104.3780463184611
Slovak Republic,1998-Q3,-47.33820757411321
Slovak Republic,1998-Q4,-194.7450110864745
Slovak Republic,1999-Q1,-25.80645161290323
Slovak Republic,1999-Q2,-59.12021000636858
Slovak Republic,1999-Q3,-64.84185871034683
Slovak Republic,1999-Q4,-580.6321792915089
Slovak Republic,2000-Q1,-12.43460008145618
Slovak Republic,2000-Q2,-108.6471295483548
Slovak Republic,2000-Q3,-957.2094207151096
Slovak Republic,2000-Q4,-952.6810250301208
Slovak Republic,2001-Q1,-45.65267958468725
Slovak Republic,2001-Q2,-603.664190133004
Slovak Republic,2001-Q3,-129.3393149572707
Slovak Republic,2001-Q4,-729.3965374420146
Slovak Republic,2002-Q1,-66.89661853130649
Slovak Republic,2002-Q2,-199.291461254455
Slovak Republic,2002-Q3,-3230.370974622255
Slovak Republic,2002-Q4,-604.3799817900104
Slovak Republic,2003-Q1,-349.268826957139
Slovak Republic,2003-Q2,-181.9542592830526
Slovak Republic,2003-Q3,68.75735393182731
Slovak Republic,2003-Q4,-73.2199287299132
Slovak Republic,2004-Q1,-1122.309287625
Slovak Republic,2004-Q2,-1279.24183043012
Slovak Republic,2004-Q3,-626.8296803151624
Slovak Republic,2004-Q4,-1030.996713218191
Slovak Republic,2005-Q1,-279.1304991354736
Slovak Republic,2005-Q2,-1457.778337069266
Slovak Republic,2005-Q3,-474.1931345212074
Slovak Republic,2005-Q4,-698.1464877140625
Slovak Republic,2006-Q1,-609.8794783999805
Slovak Republic,2006-Q2,-1928.581606495166
Slovak Republic,2006-Q3,-1667.216184932278
Slovak Republic,2006-Q4,-996.7078868651174
Slovak Republic,2007-Q1,146.1945507421875
Slovak Republic,2007-Q2,-1182.678949561273
Slovak Republic,2007-Q3,-961.0141543615168
Slovak Republic,2007-Q4,-1417.200546517187
Slovak Republic,2008-Q1,12.87789013871009
Slovak Republic,2008-Q2,-583.0801935
Slovak Republic,2008-Q3,-1146.016110931797
Slovak Republic,2008-Q4,-2400.821422748437
Slovak Republic,2009-Q1,-411.1657790063437
Slovak Republic,2009-Q2,485.3292603628963
Slovak Republic,2009-Q3,320.1665209772626
Slovak Republic,2009-Q4,578.2969568538552
Slovak Republic,2010-Q1,-798.0720214348996
Slovak Republic,2010-Q2,-3.791920368253987
Slovak Republic,2010-Q3,335.0466703969713
Slovak Republic,2010-Q4,-409.2711085515161
Slovak Republic,2011-Q1,-866.0027400375
Slovak Republic,2011-Q2,-78.54687688571403
Slovak Republic,2011-Q3,-479.5053133575654
Slovak Republic,2011-Q4,-1309.566455879687
Slovak Republic,2012-Q1,-1150.37891496857
Slovak Republic,2012-Q2,-140.4058650271001
Slovak Republic,2012-Q3,-71.36955436519528
Slovak Republic,2012-Q4,-1646.626664322441
Slovak Republic,2013-Q1,448.3324263871088
Slovak Republic,2013-Q2,845.1606767809227
Slovak Republic,2013-Q3,-844.6194947757652
Slovak Republic,2013-Q4,-176.0495274765625
Slovak Republic,2014-Q1,555.0487436063306
Slovak Republic,2014-Q2,777.701160266151
Slovak Republic,2014-Q3,33.84550026818205
Slovak Republic,2014-Q4,-724.469283984375
Slovak Republic,2015-Q1,-298.1080325714399
Slovak Republic,2015-Q2,645.7888263032052
Slovak Republic,2015-Q3,-57.78690195
Slovak Republic,2015-Q4,-391.9798839753956
Slovak Republic,2016-Q1,-113.8968765967692
Slovak Republic,2016-Q2,555.4471717492384
Slovak Republic,2016-Q3,-752.6725675000082
Slovak Republic,2016-Q4,-384.331109765625
Slovak Republic,2017-Q1,-800.5143267692134
Slovak Republic,2017-Q2,78.99411186129102
Slovak Republic,2017-Q3,-742.1782196000048
Slovak Republic,2017-Q4,-1260.349021257128
Slovak Republic,2018-Q1,-102.7598558571441
Slovak Republic,2018-Q2,1000.187148314306
Slovak Republic,2018-Q3,-1139.20509381227
Slovak Republic,2018-Q4,-1052.649415525
Slovak Republic,2019-Q1,-305.6860653714209
Slovak Republic,2019-Q2,73.4270528
Slovak Republic,2019-Q3,-917.6949782666468
Slovak Republic,2019-Q4,-1300.76902499375
Slovak Republic,2020-Q1,17.02067423125
Slovak Republic,2020-Q2,788.8154000967696
Slovak Republic,2020-Q3,1962.875601568172
Slovak Republic,2020-Q4,-2.117394769230837
Slovak Republic,2021-Q1,393.6550431809462
Slovak Republic,2021-Q2,-767.2040576444161
Slovak Republic,2021-Q3,-666.3747834848571
Slovak Republic,2021-Q4,-472.5482970091085
Slovak Republic,2022-Q1,-794.261340884375
Slovak Republic,2022-Q2,-738.5504213190609
Slovak Republic,2022-Q3,-971.2416994424184
Slovak Republic,2022-Q4,-276.989199125
Slovak Republic,2023-Q1,431.9075100523263
Slovak Republic,2023-Q2,-799.2079870129293
Slovak Republic,2023-Q3,-258.7925708077015
Slovak Republic,2023-Q4,-873.781504333354
Slovak Republic,2024-Q1,-544.0663010793643
Slovak Republic,2024-Q2,-413.6953058857295
Slovak Republic,2024-Q3,-1368.032099109148
Slovak Republic,2024-Q4,-440.8171418375
Slovak Republic,2025-Q1,782.1821143651018
Slovak Republic,2025-Q2,-585.0549363516379
Slovak Republic,2025-Q3,-56.11019656363811
Slovak Republic,2025-Q4,-339.0488538671875
Zambia,2005-Q1,-83.785
Zambia,2005-Q2,-82.465
Zambia,2005-Q3,-85.795
Zambia,2005-Q4,-104.895
Zambia,2006-Q1,-188.47261300738
Zambia,2006-Q2,-99.2850899446495
Zambia,2006-Q3,-187.130343634686
Zambia,2006-Q4,-140.901953413284
Zambia,2007-Q1,-330.975
Zambia,2007-Q2,-330.975
Zambia,2007-Q3,-330.975
Zambia,2007-Q4,-330.975
Zambia,2008-Q1,-234.655
Zambia,2008-Q2,-234.655
Zambia,2008-Q3,-234.655
Zambia,2008-Q4,-234.655
Zambia,2009-Q1,-106.3105
Zambia,2009-Q2,-106.3105
Zambia,2009-Q3,-106.3105
Zambia,2009-Q4,-106.3105
Zambia,2010-Q1,-454.166666666667
Zambia,2010-Q2,-300.366666666667
Zambia,2010-Q3,446.55
Zambia,2010-Q4,-325.916666666667
Zambia,2011-Q1,9.89999999999998
Zambia,2011-Q2,-823.23
Zambia,2011-Q3,-150.005
Zambia,2011-Q4,-146.565
Zambia,2012-Q1,550.8
Zambia,2012-Q2,-403.0
Zambia,2012-Q3,-1756.35113788969
Zambia,2012-Q4,-824.845862110312
Zambia,2013-Q1,-131.058
Zambia,2013-Q2,-636.274
Zambia,2013-Q3,-461.5
Zambia,2013-Q4,-461.5
Zambia,2014-Q1,-920.9
Zambia,2014-Q2,-1058.5
Zambia,2014-Q3,-252.2
Zambia,2014-Q4,-252.2
Zambia,2015-Q1,-464.7889539
Zambia,2015-Q2,-394.20072158
Zambia,2015-Q3,-432.633333333333
Zambia,2015-Q4,-432.623008813333
Zambia,2016-Q1,-441.329844802704
Zambia,2016-Q2,-349.356427213243
Zambia,2016-Q3,152.296052070457
Zambia,2016-Q4,152.296052070457
Zambia,2017-Q1,-154.167936218224
Zambia,2017-Q2,-358.342489189956
Zambia,2017-Q3,-53.641638099988
Zambia,2017-Q4,-613.415611532333
Zambia,2018-Q1,-91.4589195485362
Zambia,2018-Q2,-275.516702121635
Zambia,2018-Q3,-48.0593306378553
Zambia,2018-Q4,51.919227909513
Zambia,2019-Q1,-193.189350931588
Zambia,2019-Q2,-72.6374416669784
Zambia,2019-Q3,542.350732022136
Zambia,2019-Q4,-128.278312547923
Zambia,2020-Q1,58.8201934796768
Zambia,2020-Q2,-12.4878175321091
Zambia,2020-Q3,-165.102857862891
Zambia,2020-Q4,-62.396367124472
Zambia,2021-Q1,-354.756011940784
Zambia,2021-Q2,469.452617860601
Zambia,2021-Q3,-559.955690715039
Zambia,2021-Q4,-229.04027003507
Zambia,2022-Q1,-433.368935178915
Zambia,2022-Q2,-200.721605047037
Zambia,2022-Q3,-458.776561199336
Zambia,2022-Q4,894.848906134824
Zambia,2023-Q1,-247.876665200845
Zambia,2023-Q2,-257.331912554427
Zambia,2023-Q3,49.744232408258
Zambia,2023-Q4,-32.4125397465865
Zambia,2024-Q1,-571.526258717862
Zambia,2024-Q2,-318.70787596309
Zambia,2024-Q3,-486.880340421696
Zambia,2024-Q4,-671.705806043097
Zambia,2025-Q1,-288.896835723725
Zambia,2025-Q2,-115.791697231156
Zambia,2025-Q3,-508.334586990379
Zambia,2025-Q4,-635.46266160092
Zambia,2026-Q1,-736.655512846678
"Türkiye, Republic of",1984-Q1,-30.0
"Türkiye, Republic of",1984-Q2,-35.0
"Türkiye, Republic of",1984-Q3,-28.0
"Türkiye, Republic of",1984-Q4,-20.0
"Türkiye, Republic of",1985-Q1,-36.0
"Türkiye, Republic of",1985-Q2,-12.0
"Türkiye, Republic of",1985-Q3,-17.0
"Türkiye, Republic of",1985-Q4,-34.0
"Türkiye, Republic of",1986-Q1,-31.0
"Türkiye, Republic of",1986-Q2,-44.0
"Türkiye, Republic of",1986-Q3,-24.0
"Türkiye, Republic of",1986-Q4,-26.0
"Türkiye, Republic of",1987-Q1,-13.0
"Türkiye, Republic of",1987-Q2,-74.0
"Türkiye, Republic of",1987-Q3,-21.0
"Türkiye, Republic of",1987-Q4,2.0
"Türkiye, Republic of",1988-Q1,-31.0
"Türkiye, Republic of",1988-Q2,-47.0
"Türkiye, Republic of",1988-Q3,-118.0
"Türkiye, Republic of",1988-Q4,-158.0
"Türkiye, Republic of",1989-Q1,-94.0
"Türkiye, Republic of",1989-Q2,-142.0
"Türkiye, Republic of",1989-Q3,-138.0
"Türkiye, Republic of",1989-Q4,-289.0
"Türkiye, Republic of",1990-Q1,-122.0
"Türkiye, Republic of",1990-Q2,-275.0
"Türkiye, Republic of",1990-Q3,-174.0
"Türkiye, Republic of",1990-Q4,-129.0
"Türkiye, Republic of",1991-Q1,-129.0
"Türkiye, Republic of",1991-Q2,-133.0
"Türkiye, Republic of",1991-Q3,-260.0
"Türkiye, Republic of",1991-Q4,-261.0
"Türkiye, Republic of",1992-Q1,-165.0
"Türkiye, Republic of",1992-Q2,-194.0
"Türkiye, Republic of",1992-Q3,-254.0
"Türkiye, Republic of",1992-Q4,-166.0
"Türkiye, Republic of",1993-Q1,-94.0
"Türkiye, Republic of",1993-Q2,-200.0
"Türkiye, Republic of",1993-Q3,-135.0
"Türkiye, Republic of",1993-Q4,-193.0
"Türkiye, Republic of",1994-Q1,-51.0
"Türkiye, Republic of",1994-Q2,-119.0
"Türkiye, Republic of",1994-Q3,-132.0
"Türkiye, Republic of",1994-Q4,-257.0
"Türkiye, Republic of",1995-Q1,-126.0
"Türkiye, Republic of",1995-Q2,-123.0
"Türkiye, Republic of",1995-Q3,-159.0
"Türkiye, Republic of",1995-Q4,-364.0
"Türkiye, Republic of",1996-Q1,-212.0
"Türkiye, Republic of",1996-Q2,-93.0
"Türkiye, Republic of",1996-Q3,-136.0
"Türkiye, Republic of",1996-Q4,-171.0
"Türkiye, Republic of",1997-Q1,-127.0
"Türkiye, Republic of",1997-Q2,-129.0
"Türkiye, Republic of",1997-Q3,-112.0
"Türkiye, Republic of",1997-Q4,-186.0
"Türkiye, Republic of",1998-Q1,-83.0
"Türkiye, Republic of",1998-Q2,-137.0
"Türkiye, Republic of",1998-Q3,-155.0
"Türkiye, Republic of",1998-Q4,-198.0
"Türkiye, Republic of",1999-Q1,-91.0
"Türkiye, Republic of",1999-Q2,-182.0
"Türkiye, Republic of",1999-Q3,192.0
"Türkiye, Republic of",1999-Q4,-57.0
"Türkiye, Republic of",2000-Q1,20.0
"Türkiye, Republic of",2000-Q2,-190.0
"Türkiye, Republic of",2000-Q3,427.0
"Türkiye, Republic of",2000-Q4,-369.0
"Türkiye, Republic of",2001-Q1,-1574.0
"Türkiye, Republic of",2001-Q2,-122.0
"Türkiye, Republic of",2001-Q3,-495.0
"Türkiye, Republic of",2001-Q4,-664.0
"Türkiye, Republic of",2002-Q1,-106.0
"Türkiye, Republic of",2002-Q2,-375.0
"Türkiye, Republic of",2002-Q3,-196.0
"Türkiye, Republic of",2002-Q4,-262.0
"Türkiye, Republic of",2003-Q1,-226.0
"Türkiye, Republic of",2003-Q2,-106.0
"Türkiye, Republic of",2003-Q3,-407.0
"Türkiye, Republic of",2003-Q4,-483.0
"Türkiye, Republic of",2004-Q1,-553.0
"Türkiye, Republic of",2004-Q2,-516.0
"Türkiye, Republic of",2004-Q3,-586.0
"Türkiye, Republic of",2004-Q4,-350.0
"Türkiye, Republic of",2005-Q1,-645.0
"Türkiye, Republic of",2005-Q2,-414.0
"Türkiye, Republic of",2005-Q3,-2323.0
"Türkiye, Republic of",2005-Q4,-5585.0
"Türkiye, Republic of",2006-Q1,-1383.0
"Türkiye, Republic of",2006-Q2,-7856.0
"Türkiye, Republic of",2006-Q3,-3549.0
"Türkiye, Republic of",2006-Q4,-6473.0
"Türkiye, Republic of",2007-Q1,-8279.0
"Türkiye, Republic of",2007-Q2,-2705.0
"Türkiye, Republic of",2007-Q3,-4322.0
"Türkiye, Republic of",2007-Q4,-4635.0
"Türkiye, Republic of",2008-Q1,-3845.0
"Türkiye, Republic of",2008-Q2,-5548.0
"Türkiye, Republic of",2008-Q3,-3905.0
"Türkiye, Republic of",2008-Q4,-4004.0
"Türkiye, Republic of",2009-Q1,-2245.0
"Türkiye, Republic of",2009-Q2,-1563.0
"Türkiye, Republic of",2009-Q3,-2129.0
"Türkiye, Republic of",2009-Q4,-1095.0
"Türkiye, Republic of",2010-Q1,-1088.0
"Türkiye, Republic of",2010-Q2,-1210.0
"Türkiye, Republic of",2010-Q3,-1985.0
"Türkiye, Republic of",2010-Q4,-3334.0
"Türkiye, Republic of",2011-Q1,-3439.0
"Türkiye, Republic of",2011-Q2,-2238.0
"Türkiye, Republic of",2011-Q3,-4272.0
"Türkiye, Republic of",2011-Q4,-3863.0
"Türkiye, Republic of",2012-Q1,-2536.0
"Türkiye, Republic of",2012-Q2,-3719.0
"Türkiye, Republic of",2012-Q3,-1693.0
"Türkiye, Republic of",2012-Q4,-1690.0
"Türkiye, Republic of",2013-Q1,-2339.0
"Türkiye, Republic of",2013-Q2,-1633.0
"Türkiye, Republic of",2013-Q3,-3283.0
"Türkiye, Republic of",2013-Q4,-2672.0
"Türkiye, Republic of",2014-Q1,-3387.0
"Türkiye, Republic of",2014-Q2,-1759.0
"Türkiye, Republic of",2014-Q3,-562.0
"Türkiye, Republic of",2014-Q4,-579.0
"Türkiye, Republic of",2015-Q1,-3398.0
"Türkiye, Republic of",2015-Q2,-2452.0
"Türkiye, Republic of",2015-Q3,-4763.0
"Türkiye, Republic of",2015-Q4,-3554.0
"Türkiye, Republic of",2016-Q1,-2181.0
"Türkiye, Republic of",2016-Q2,-2041.0
"Türkiye, Republic of",2016-Q3,-3301.0
"Türkiye, Republic of",2016-Q4,-3174.0
"Türkiye, Republic of",2017-Q1,-1980.0
"Türkiye, Republic of",2017-Q2,-1249.0
"Türkiye, Republic of",2017-Q3,-2779.0
"Türkiye, Republic of",2017-Q4,-2479.0
"Türkiye, Republic of",2018-Q1,-1104.0
"Türkiye, Republic of",2018-Q2,-1897.0
"Türkiye, Republic of",2018-Q3,-2384.0
"Türkiye, Republic of",2018-Q4,-3460.0
"Türkiye, Republic of",2019-Q1,-2423.0
"Türkiye, Republic of",2019-Q2,-1131.0
"Türkiye, Republic of",2019-Q3,-1397.0
"Türkiye, Republic of",2019-Q4,-1545.0
"Türkiye, Republic of",2020-Q1,-1857.0
"Türkiye, Republic of",2020-Q2,-280.0
"Türkiye, Republic of",2020-Q3,-901.0
"Türkiye, Republic of",2020-Q4,-1233.0
"Türkiye, Republic of",2021-Q1,-1212.0
"Türkiye, Republic of",2021-Q2,-1045.0
"Türkiye, Republic of",2021-Q3,-3039.0
"Türkiye, Republic of",2021-Q4,-1160.0
"Türkiye, Republic of",2022-Q1,-805.0
"Türkiye, Republic of",2022-Q2,-4813.0
"Türkiye, Republic of",2022-Q3,-1721.0
"Türkiye, Republic of",2022-Q4,-2503.0
"Türkiye, Republic of",2023-Q1,-1379.0
"Türkiye, Republic of",2023-Q2,-1062.0
"Türkiye, Republic of",2023-Q3,-36.0
"Türkiye, Republic of",2023-Q4,-2050.0
"Türkiye, Republic of",2024-Q1,-356.0
"Türkiye, Republic of",2024-Q2,-1859.0
"Türkiye, Republic of",2024-Q3,-1362.0
"Türkiye, Republic of",2024-Q4,-1473.0
"Türkiye, Republic of",2025-Q1,-748.0
"Türkiye, Republic of",2025-Q2,-1076.0
"Türkiye, Republic of",2025-Q3,-2270.0
"Türkiye, Republic of",2025-Q4,950.0
"Türkiye, Republic of",2026-Q1,252.0
Jamaica,2012-Q1,-96.26682096828274
Jamaica,2012-Q2,-102.5866479133763
Jamaica,2012-Q3,-78.5278429969332
Jamaica,2012-Q4,-46.06569461303981
Jamaica,2013-Q1,-85.64692037311247
Jamaica,2013-Q2,-133.7107262801543
Jamaica,2013-Q3,-129.5618219911169
Jamaica,2013-Q4,-121.0588700126764
Jamaica,2014-Q1,-124.2280988959181
Jamaica,2014-Q2,-142.9226937536049
Jamaica,2014-Q3,-128.1172412636809
Jamaica,2014-Q4,-127.4007069609075
Jamaica,2015-Q1,-211.4385666197973
Jamaica,2015-Q2,-186.8067383901232
Jamaica,2015-Q3,-265.6927894439733
Jamaica,2015-Q4,-226.8267305161455
Jamaica,2016-Q1,-262.8881976213324
Jamaica,2016-Q2,20.03713710792391
Jamaica,2016-Q3,-239.375229474484
Jamaica,2016-Q4,-175.6644462700833
Jamaica,2017-Q1,-189.7336184825868
Jamaica,2017-Q2,-166.6075298365922
Jamaica,2017-Q3,-232.951018494484
Jamaica,2017-Q4,-265.2114811749375
Jamaica,2018-Q1,-243.0831007274978
Jamaica,2018-Q2,-166.7170920365921
Jamaica,2018-Q3,-169.0163680299999
Jamaica,2018-Q4,-183.13329883
Jamaica,2019-Q1,-196.5001365366637
Jamaica,2019-Q2,40.07542659414176
Jamaica,2019-Q3,-165.0000000000001
Jamaica,2019-Q4,102.0000000000001
Jamaica,2020-Q1,-99.8568920587322
Jamaica,2020-Q2,-89.88431202659224
Jamaica,2020-Q3,-22.1255956699999
Jamaica,2020-Q4,-46.54109080598994
Jamaica,2021-Q1,-22.34750000000007
Jamaica,2021-Q2,-36.65
Jamaica,2021-Q3,-118.4
Jamaica,2021-Q4,-86.92757900000004
Jamaica,2022-Q1,-44.51000000000006
Jamaica,2022-Q2,-64.7
Jamaica,2022-Q3,-100.136
Jamaica,2022-Q4,-49.1
Jamaica,2023-Q1,-124.1603800000001
Jamaica,2023-Q2,-166.2766697
Jamaica,2023-Q3,-105.2499441792505
Jamaica,2023-Q4,-100.6141948
Jamaica,2024-Q1,-107.9814867000002
Jamaica,2024-Q2,-64.4048265
Jamaica,2024-Q3,-65.032449
Jamaica,2024-Q4,-66.593331
