year,gdp_per_capita_constant,gdp_per_capita_current,gdp_deflator,gfkf_percent,gfkf_privat,natural_resources_rents,population_share_largest_city,population_total,fdi_inflow_percent,fdi_inflow_abs,fdi_outflow_percent,fdi_outflow_abs,trade_share,tax_as_perc_of_revenue,tax_of_gdp,mobile_phone_subs,telephone_subs,prim_netenrol,lowsec_netenrol,upsec_netenrol,cc,ge,pv,rl,rq,va,ISO3
2023,4456.53627552726,5838.63108083902,21.7690280161027,25.3256810049806,,,68.2052632931038,3481145.0,11.0581069914836,2247573669.88719,0.373614483437144,75937597.3038195,142.864246599181,27.8940825564316,14.2955117749394,141.08481753135,14.0357967465556,,6.39821944843906,,-0.6187813,-0.363902299999999,0.6432601,-0.1575492,-0.0410209,0.1629614,MNG
2024,4626.79609644243,6750.6301157724,8.93116519976853,27.166909098029,,,67.9454393519574,3524788.0,11.6924984371367,2782176220.49007,0.233105726486234,55466435.3881991,138.448379141249,32.7452972497445,16.8548718595202,140.670025377351,14.9377938392307,,,,-0.4859579,-0.3892189,0.4203821,-0.09977,-0.0707494999999999,0.1269074,MNG
2025,,,,,,,67.9749127601678,,,,,,,,,,,,,,,,,,,,MNG
1960,,,,,,,,480579.0,,,,,,,,,,,,,,,,,,,MNE
1961,,,,,,,,491140.0,,,,,,,,,,,,,,,,,,,MNE
1962,,,,,,,,502558.0,,,,,,,,,,,,,,,,,,,MNE
1963,,,,,,,,513409.0,,,,,,,,,,,,,,,,,,,MNE
1964,,,,,,,,521753.0,,,,,,,,,,,,,,,,,,,MNE
1965,,,,,,,,526327.0,,,,,,,,,,,,,,,,,,,MNE
1966,,,,,,,,526419.0,,,,,,,,,,,,,,,,,,,MNE
1967,,,,,,,,522796.0,,,,,,,,,,,,,,,,,,,MNE
1968,,,,,,,,517481.0,,,,,,,,,,,,,,,,,,,MNE
1969,,,,,,,,513340.0,,,,,,,,,,,,,,,,,,,MNE
1970,,,,,,,,512407.0,,,,,,,,,,,,,,,,,,,MNE
1971,,,,,,,,515449.0,,,,,,,,,,,,,,,,,,,MNE
1972,,,,,,,,521785.0,,,,,,,,,,,,,,,,,,,MNE
1973,,,,,,,,530220.0,,,,,,,,,,,,,,,,,,,MNE
1974,,,,,,,,538902.0,,,,,,,,,,,,,,,,,,,MNE
1975,,,,,,,,546487.0,,,,,,,,,,,,,,,,,,,MNE
1976,,,,,,,,552562.0,,,,,,,,,,,,,,,,,,,MNE
1977,,,,,,,,557576.0,,,,,,,,,,,,,,,,,,,MNE
1978,,,,,,,,562065.0,,,,,,,,,,,,,,,,,,,MNE
1979,,,,,,,,566888.0,,,,,,,,,,,,,,,,,,,MNE
1980,,,,,,,,572608.0,,,,,,,,,,,,,,,,,,,MNE
1981,,,,,,,,579445.0,,,,,,,,,,,,,,,,,,,MNE
1982,,,,,,,,587001.0,,,,,,,,,,,,,,,,,,,MNE
1983,,,,,,,,594506.0,,,,,,,,,,,,,,,,,,,MNE
1984,,,,,,,,600884.0,,,,,,,,,,,,,,,,,,,MNE
1985,,,,,,,,605398.0,,,,,,,,,,,,,,,,,,,MNE
1986,,,,,,,,607711.0,,,,,,,,,,,,,,,,,,,MNE
1987,,,,,,,,608144.0,,,,,,,,,,,,,,,,,,,MNE
1988,,,,,,,,607413.0,,,,,,,,,,,,,,,,,,,MNE
1989,,,,,,,,606571.0,,,,,,,,,,,,,,,,,,,MNE
1990,,,,,,,,606372.0,,,,,,,,,,,,,,,,,,,MNE
1991,,,,,,,,607105.0,,,,,,,,,,,,,,,,,,,MNE
1992,,,,,,,,608516.0,,,,,,,,,,,,,,,,,,,MNE
1993,,,,,,,,610170.0,,,,,,,,,,,,,,,,,,,MNE
1994,,,,,,,,611389.0,,,,,,,,,,,,,,,,,,,MNE
1995,,,,,,,,611712.0,,,,,,,,,,,,,,,,,,,MNE
1996,,,,,,,,611003.0,,,,,,,,,,,,,,,,,,,MNE
1997,4448.04459737155,1375.32616813442,,,,,,609520.0,,,,,,,,,,,,,,,,,,,MNE
1998,4680.26589864188,1405.81632669854,-1.82580331856855,,,,,607662.0,,,,,,,,,,,,,0.0025656,,0.0675725,-0.2727922,,-0.498363399999999,MNE
1999,4251.94337074251,1367.90257335097,12.1593483491072,,,,,606001.0,,,,,,,,,,,,,,,,,,,MNE
2000,4391.36966049063,1627.06511911987,32.8964982204043,16.8735262020514,,0.0,,604950.0,,,,,87.9252021443203,,,,,,,,-0.168741199999999,,0.0612923,0.2104761,,-0.6439083,MNE
2001,4421.83994305167,1909.59870186179,20.2047517131955,17.5029920238435,,0.0,,607389.0,,,,,100.409386075314,,,,,,,,,,,,,,MNE
2002,4488.00716747744,2106.6350684523,3.07515583540339,14.6223811025521,,0.0,,609828.0,,,,,95.2294000160253,,,,,,,,-0.1806393,,0.7503795,0.234814,,-0.0658969,MNE
2003,4581.10700736435,2789.15906483509,8.32077420436556,13.2988726783425,,0.0744036174229074,,612267.0,,,,,77.5983890107329,,,,,97.34278,,,-0.261542699999999,,0.7347817,0.1572225,,-0.292591899999999,MNE
2004,4775.39883026359,3380.16512135859,5.88572665036699,17.1322860515408,,0.255159492728589,,613353.0,,,,,100.109654967142,,,76.3334038128359,,,,,-0.264438699999999,,0.7293418,0.1537242,,-0.3044627,MNE
2005,4967.68527082416,3674.6179242797,4.33458318340649,17.9796186654061,,0.642225982273086,,614261.0,,,,,104.625139256659,,,85.6746313382225,26.9589149120732,97.91655,,,-0.2683332,,0.7613657,0.1522838,,-0.2501891,MNE
2006,5386.53833750521,4418.84951521682,9.93705217145468,22.7582986694709,,1.02392931506709,,615025.0,,,,,118.177129375183,,,101.547633509026,26.5405737129479,98.46237,,,-0.0452344,0.1240062,0.2036379,0.0522386,-0.3618655,0.3034887,MNE
2007,5763.04035952173,5971.84638953467,15.7775537464042,32.7743216739558,,0.953270459073836,,615875.0,25.4861452996323,937357714.730125,4.32922294847853,159224962.497628,128.844214152476,,,142.095017359275,27.8330983502768,96.1793,,,-0.0957006,-0.332025099999999,0.1618388,-0.0276796,-0.143074099999999,0.2459826,MNE
2008,6149.68558098863,7359.95118960869,7.92331833543511,39.0191043275708,,1.5026500197436,,616969.0,21.4776806860127,975271781.796617,2.4285609414222,110277594.269524,132.48054069386,,,182.988251467579,27.5021529758472,96.01762,,,-0.2592603,-0.2727389,0.7371209,-0.0447595,-0.0366577,0.2307097,MNE
2009,5768.65709477479,6700.11405052395,2.32161554614552,27.2415872912071,,0.376838225796534,,618294.0,37.4226485249522,1550285725.39206,1.10585547106955,45811614.5895642,99.8255760432413,,,204.631442133458,27.1566540909939,,,,-0.2631765,-0.142138799999999,0.7291378,-0.0392154,0.0424361,0.2133588,MNE
2010,5917.91788713074,6678.63930800758,1.82373659504221,22.0515648600772,,1.13777818472308,,619428.0,18.328887946631,758254398.556855,0.655904553744374,27134352.8509899,98.8684992495822,,,185.100808748149,26.9824771234385,,,,-0.560026599999999,-0.3366901,0.5091882,-0.1052593,-0.0475861999999999,-0.0387663,MNE
2011,6110.66013917018,7265.51668681954,0.342477045376484,20.0881437583785,,1.44368759270254,,620345.0,12.3507061996589,556662007.527147,0.399243703602114,17994420.5575762,106.752728264703,,,183.204359810839,27.0047796070101,90.77913,,,-0.559879,-0.3313272,0.502446,-0.1620815,-0.0547623,-0.0294923,MNE
2012,5948.3791195297,6552.48071710904,0.374220028793729,20.2976524864041,,0.935069599243676,,621418.0,15.1805596099333,618126498.733883,0.684076220098081,27854417.0742988,108.779987603414,,,156.401963569782,26.8022540013259,96.26782,,,-0.337634999999999,-0.0931564,0.6136633,-0.0747745,0.0226967,0.2010496,MNE
2013,6138.25153608056,7102.77882895852,1.61820491601587,20.4275839558212,,0.672962195676965,,622587.0,10.0960454055249,446456998.007452,0.399105258496568,17648824.7071332,103.785966371179,,,156.964444205798,26.6947988161756,,,,-0.342360799999999,-0.0085519999999999,0.5891056,-0.0539604,0.0617532,0.169083,MNE
2014,6272.09116381077,7342.17339453427,1.13546644044401,19.3939366864442,,0.781260837765096,,623744.0,10.8522476721182,496993506.510356,0.60882286735554,27881874.8735449,100.438431458711,,,160.490358344882,26.0813304296179,,,,-0.156991599999999,0.3125985,0.3043294,-0.0473708,0.2298046,0.1944069,MNE
2015,6421.00307345999,6421.00307345999,2.28621254436099,20.7063411282255,,0.731313641257514,,624651.0,17.4489052276704,699855695.331557,0.308981589526415,12392899.2885893,104.12510886943,,,160.454990487865,24.5879534183986,93.97655,4.67165994644165,,-0.1544911,0.3138915,0.2272366,-0.0128937999999999,0.2611715,0.1963459,MNE
2016,6634.38508838803,6968.01539365317,5.27643333909262,24.928915709691,,0.837536371542947,,625353.0,5.20261621395497,226702405.905001,-4.2426824765343,-184873587.704088,104.135954584294,,,166.719850572448,23.7108910066336,93.60274,2.61777997016907,,-0.1624556,0.2498332,0.2828464,-0.0365595,0.2705951,0.10191,MNE
2017,6840.91155440218,7674.2813940676,4.65729032085737,27.2209144935116,,1.33941998042343,,625982.0,11.6708961729682,560665419.031981,0.230494694018152,11072877.5486544,106.711366689116,,,168.464830660169,24.5366174606605,95.71483,2.47451996803284,,-0.1096413,0.2868544,0.0506422,-0.0822842999999999,0.3423045,0.1672645,MNE
2018,7159.47114735985,8673.59128084795,3.30394789225497,29.76752680821,,0.837441665171651,,626438.0,8.93818094782242,485653127.823428,1.96152064375619,106578580.305258,111.098935509174,,,184.219098888429,28.0742779658815,96.54847,1.9350700378418,,-0.0848879999999999,0.190468,0.131692,0.0650279,0.2925708,0.1124884,MNE
2019,7470.29588471711,8749.02375172644,1.98448658135133,27.6012756763197,,0.616491593549262,,626753.0,7.61542118173081,417589860.078767,1.38760380627801,76088933.9513462,110.0161238696,,,188.173957398388,30.7642884118319,,1.4262900352478,,-0.0626438,0.2001456,0.1956009,0.0784686,0.2943513,0.0915887,MNE
2020,6351.95486320483,7538.53635992191,-0.460545438758615,28.2047291895401,,0.723002993565649,,626590.0,11.2394405744141,530903011.481089,-0.101233163656793,-4781820.8647765,87.8612027134909,,,177.66521091893,31.5441617936128,,0.712140023708344,,-0.0359882,0.0904093,0.0295754,0.1134367,0.2464903,0.0979351,MNE
2021,7198.30460781272,9317.15520065156,5.07252156296406,22.2421966660379,,0.637197671980386,,625053.0,11.9123394477171,693740795.71383,0.183915340095866,10710706.737503,105.719249175045,,,185.488473149833,31.3850602218097,,0.247789993882179,,0.0383454,-0.0246248999999999,-0.0332398999999999,0.0178112,0.2209769,0.0861181,MNE
2022,7773.60323941511,10024.5435616209,12.0678020712969,21.7481973100477,,,,623591.0,13.9582230042507,872558550.293814,0.824853789342859,51563384.9963698,125.455937754994,,,207.278149444886,31.0088050396324,,0.137580007314682,,-0.0127453999999999,0.0193238,0.0236518,-0.0546103999999999,0.2592331,0.1804086,MNE
2023,8278.0284985113,12259.8775034436,11.6812783259558,20.435854630866,,,,623529.0,6.87914947745747,525868956.944273,0.749725845166655,57311961.2364739,116.806669538329,,,207.237922064803,30.0439427229336,,0.0545400008559227,,-0.0680776999999999,0.2766963,0.262079,0.1276478,0.197225,0.215248,MNE
2024,8540.00828913129,13263.3281277699,4.82717608409683,21.0603764351519,,,,623525.0,7.24824965709432,599431454.987814,0.819537728951938,67775906.8083761,109.944104480975,,,221.687322527444,30.1046706312972,,,,-0.0594344,0.3664948,0.3318563,0.1813833,0.1273183,0.3909571,MNE
2025,,,,,,,,,,,,,,,,,,,,,,,,,,,MNE
1960,,174.784133911133,,9.81164111223501,,,28.3313919157908,11624933.0,,,,,46.2702448807553,,,0.0,0.638275506,,,,,,,,,,MAR
1961,,169.318435668945,,11.3113753300543,,,28.5551394300044,11931085.0,,,,,46.5320380049876,,,,0.638276,,,,,,,,,,MAR
1962,,193.647811889648,,10.5231695639751,,,28.589385985213,12253092.0,,,,,39.1131104876505,,,,0.638276,,,,,,,,,,MAR
1963,,210.635650634766,,11.517809834775,,,28.6338748493447,12577502.0,,,,,38.001041585476,,,,0.638276,,,,,,,,,,MAR
1964,,216.263046264648,,10.6080917288996,,,28.7061998631926,12898886.0,,,,,38.6272185441388,,,,0.638276,,,,,,,,,,MAR
1965,,221.967697143555,,10.6166219839142,,,28.7515308746854,13239171.0,,,,,35.0536193029491,,,0.0,0.590295417,,,,,,,,,,MAR
1966,844.244873046875,210.824432373047,,11.6996434460016,,,28.770515520189,13597065.0,,,,,38.3347073371805,,,,0.590295,,,,,,,,,,MAR
1967,904.050476074219,217.304306030273,-3.74504063248415,13.6481577581733,,,28.7877732077352,13968175.0,,,,,38.0773222625843,,,,0.590295,,,,,,,,,,MAR
1968,966.91650390625,227.120864868164,-2.27797986896232,13.2467526427061,,,28.8001287812506,14347899.0,,,,,38.5382059800665,,,,0.590295,,,,,,,,,,MAR
1969,1020.01104736328,246.799652099609,3.008154311181,13.1338275880729,,,28.8190251677124,14734255.0,,,,,37.209805725418,,,,0.590295,,,,,,,,,,MAR
1970,1039.61254882813,260.26513671875,3.46769842579022,14.9243294540732,,0.902171273718059,28.8431276838809,15129449.0,0.505518205883822,20000000.0,,,39.216322860996,,,0.0,0.568581877,,,,,,,,,,MAR
1971,1069.3251953125,279.167236328125,4.06519746462519,14.858415526567,,0.756906780709029,28.94429431797,15527225.0,0.530221594018454,23100000.0,,,36.6792418526431,,,,0.568582,36.86046,,20.35967,,,,,,,MAR
1972,1068.21313476563,317.074066162109,3.58421994209242,13.6089098307989,,0.466329246675409,28.6049532668359,15924692.0,0.256202184621975,13000000.0,,,37.7969586635254,,,,0.568582,37.95453,,19.88605,,,,,,,MAR
1973,1079.19360351563,380.527801513672,6.03939299478238,13.5395537525355,,0.82759336728461,28.325595794952,16326269.0,0.0879505238336714,5490000.0,,,42.9427367764082,,,,0.568582,38.30772,,,,,,,,,MAR
1974,1112.03527832031,456.592529296875,23.8982358439654,14.7048300536673,,10.4614508960443,28.0569347951566,16733842.0,-0.265781891362622,-20399999.9,,,55.7492546213476,,,,0.568582,,,,,,,,,,MAR
1975,1167.787109375,521.838928222656,0.931315958903184,24.8194227019307,,8.01134785240663,27.7909077731726,17150786.0,0.0558718088894875,5019999.9,0.0,0.0,55.818845953146,,,0.0,0.618110734,41.20807,,,,,,,,,MAR
1976,1263.17102050781,543.368469238281,4.97659389252536,28.7468127301917,,3.25833778664007,27.5297473712533,17574182.0,0.396637975801619,38014962.7431903,0.0,0.0,54.6444423458306,,,0.0,0.675867105,44.13876,,,,,,,,,MAR
1977,1306.12939453125,610.750366210938,10.7709665319711,31.9547436747654,,7.1103456913499,27.2586506737227,18014756.0,0.0723458156796221,7994056.27289948,0.444406375451908,49105944.0,54.2171580153132,,,0.0,0.730393774,47.72865,,,,,,,,,MAR
1978,1301.05102539063,712.879638671875,8.41721327866367,24.8975595605033,,1.80010450186733,26.9721065838747,18477385.0,0.0888421546429238,11759988.2428342,0.270001926950072,35740009.9,46.4392428473003,,,0.0,0.781751301,50.99459,,,,,,,,,MAR
1979,1328.20642089844,834.812133789063,7.34460906362158,23.9769192334349,,2.0860866012875,26.6786840330417,18955589.0,0.0467417738791582,7437548.63717074,0.196825849678684,31318919.0,46.8747481585352,,,0.0,0.78905804,53.43977,,21.217,,,,,,,MAR
1980,1340.24670410156,1109.88220214844,33.0231314376209,26.1194285739284,,1.93240909400097,26.3712114950758,19459943.0,0.411515549241936,89416222.5895141,0.0,0.0,47.3420678268738,,,0.0,0.835417207,56.10223,,21.56324,,,,,,,MAR
1981,1281.85180664063,884.443237304688,9.47047691422051,31.2030896900167,,2.78538380285006,26.0555335366619,19985401.0,0.329327215867978,58581335.9912382,0.0,0.0,57.4360558027929,,,0.0,0.866222992,58.7991,,21.82308,,,,,,,MAR
1982,1359.98828125,856.569763183594,6.29835250305084,30.8728978185372,,2.62239050403749,25.7295327610952,20520318.0,0.449507874529748,79528177.1036931,0.0,0.0,55.3402703571435,,,0.0,0.912313753,59.14966,,20.88866,,,,,,,MAR
1983,1343.30456542969,766.529602050781,6.97019803473043,27.7465293975291,,2.49010263353889,25.2753203579225,21060696.0,0.283813089564468,46123623.5045972,0.0,0.0,52.6140950218936,,,0.0,0.937200251,61.50494,,20.77108,,,,,,,MAR
1984,1394.10388183594,681.909729003906,6.20115343816923,25.2796517712499,,2.01272467515158,24.7920085814851,21593778.0,0.316966266628329,46989196.5550045,0.0,0.0,60.3626795175262,,,0.0,0.979068742,64.02097,,19.56967,,,,,,,MAR
1985,1442.95849609375,673.2900390625,8.95364431973331,25.2110864279585,,2.28857541318934,24.343749393035,22113953.0,0.133245210382206,19975166.8598062,0.0037072296747516,555761.3,59.3150746324922,,,0.0,1.068677828,62.73205,,,,,,,,,MAR
1986,1542.61840820313,855.169311523438,7.49074948646498,23.4811583352601,,1.24324093293933,23.9568241738801,22600803.0,0.0028218070204728,549182.496104443,0.0065561827758022,1275969.9,50.2806035838223,,,0.0,1.095227724,60.98054,,18.43565,,,,,,,MAR
1987,1507.19995117188,937.457153320313,3.01480842258006,22.2358481789723,,0.652943231947499,23.6179126000268,23054392.0,0.273716353967507,59574900.7832664,0.0367559291404664,8000000.0,49.6575055142262,,,0.000255894,1.135258835,58.98187,,18.60555,,,,,,,MAR
1988,1654.0068359375,1086.03527832031,3.67059655165944,22.5121444743176,,2.6104002503804,23.2782167020895,23500524.0,0.329354802876929,84661627.5741094,0.0550651787824321,14154667.3,50.1376031659319,,,0.000439265,1.19853535,57.27868,,18.876,,,,,,,MAR
1989,1669.73254394531,1091.27624511719,2.91997905557209,26.8507800487384,,0.549540975895859,22.9805105270158,23939414.0,0.634848536184199,167056032.101148,0.0061636645737859,1621926.0,50.3508447455349,,,0.00287408,1.373781549,55.17983,,17.95351,,,,,,,MAR
1990,1695.63647460938,1229.07104492188,7.69435962226169,25.7850621321567,,0.446556338050589,22.7173405840969,24375551.0,0.547127982880131,165122977.794538,0.0430749485773686,13000000.0,54.6266874206198,28.610172410082,18.676721475858,0.003644065,1.65,56.02291,,17.82362,,,,,,,MAR
1991,1786.76281738281,1292.23376464844,5.39631618672981,24.9470242298459,,0.470463537432966,22.485187925883,24799014.0,0.983294101452127,317462140.572327,0.0704385789028659,22741499.2161074,49.7792954766494,25.7142857142857,18.4154193783175,0.005938147,2.0,55.67112,,14.994,,,,,,,MAR
1992,1720.42248535156,1327.02954101563,4.58787832075566,24.8061662867255,,0.402917131825263,22.3036048709828,25212468.0,1.25320990888603,422470462.497986,0.0962404060885588,32443670.1169787,50.2633161845725,27.9390982503365,20.6514295555341,0.012511957,2.59,56.17062,,15.39502,,,,,,,MAR
1993,1680.71044921875,1226.43054199219,3.03498246332101,25.5504911694277,,0.311874824076787,22.1542412779396,25614586.0,1.55254686699352,491466064.599826,0.0730410451649028,23121488.8159655,49.668456614101,25.5159222844871,20.2477033406709,0.025711901,3.23,58.30964,,15.66375,,,,,,,MAR
1994,1830.88061523438,1358.79443359375,0.65534023011287,23.5729807167336,,0.398309101504966,21.9645604029428,26000822.0,1.5473605424266,550924373.94834,0.0671438499672291,23905988.6131429,47.3135537325048,24.2356064162121,18.8549351466086,0.051887421,3.87,60.944,,16.3438,,,,,,,MAR
1995,1705.4482421875,1466.78820800781,7.53840293949897,23.9573032588587,,0.468832543723716,21.6873509822156,26399429.0,0.85771412858708,334768272.8902,0.0375006177241639,14636598.1501486,51.7150253841236,25.9661914726654,18.351209036907,0.109323282,4.27,63.7744,,16.4373,,,,,,,MAR
1996,1886.67224121094,1596.83239746094,0.435488567247717,21.8130190608271,,0.380019625009187,21.4112896657385,26808107.0,0.828037045779585,357393801.789474,0.0701771364641446,30289554.951018,47.0955434479783,,,0.156817216,4.51,66.10001,,16.4481,-0.1050425,-0.002761,-0.3921728,0.4363129,-0.3628971,-0.6577039,MAR
1997,1828.96862792969,1426.30114746094,0.713391642504391,22.7586294917097,,0.396019219633816,21.1703383860864,27213337.0,2.75709006484814,1079341332.03085,0.021985936528012,8607020.24958959,51.1501546486104,27.3367875647668,19.4054874639843,0.268323369,4.78,67.70415,,17.12607,,,,,,,MAR
1998,1931.74047851563,1668.49755859375,11.6571702137998,21.7820275869139,,0.418094042033356,20.9528541110152,27621648.0,0.663931270652034,308712164.430614,-0.0087329914183572,-4060632.17969442,45.6723595943991,27.6597403609996,17.2315353065392,0.41495255,5.04,66.98136,,,-0.0906577,-0.006963,-0.0087862,0.252351,-0.0229276,-0.4565816,MAR
1999,1935.47875976563,1635.65673828125,-0.120156156475602,23.6242732922545,,0.27890729826742,20.7561098031757,28027179.0,1.7874170345466,826974026.933263,-0.0096998457720831,-4487772.22312081,48.578876486646,30.3570107744274,17.8825477889844,1.297372681,5.25,71.79044,44.4966316223145,16.71512,,,,,,,MAR
2000,1957.14135742188,1499.107421875,-1.76759868448363,24.3643754215111,,0.305325348108431,20.5785559454535,28423435.0,0.991581858750169,426553283.860635,0.136035124828094,58518849.153769,53.4403058388785,,,8.23967968684995,5.01346863952228,76.57579,42.1170310974121,16.97265,-0.2831165,-0.0055096,-0.378917799999999,0.2141976,-0.0201385,-0.7033455,MAR
2001,2078.96606445313,1506.24523925781,0.614522911755344,23.2757312707318,,0.208998473305515,20.4097756495801,28814643.0,6.44412928365454,2824557251.52006,0.22142554553416,97054094.1654741,53.4915710187871,,,16.5601184092407,4.13447773758641,80.44593,,,,,,,,,MAR
2002,2127.50708007813,1596.02062988281,0.959559339434833,23.6215401287993,,0.194633365567,20.2466657158518,29198142.0,1.02035757811393,480355698.049861,0.0601752306258581,28328808.9710919,54.31012791421,33.1314228995596,17.1115740310881,21.2296727647944,3.86136556223338,84.58196,,,-0.123071,-0.2675859,-0.3083776,-0.1580799,-0.2390429,-0.5924178,MAR
2003,2229.576171875,1941.87255859375,0.860408255313928,23.262156009765,,0.242738945207909,20.0849217172453,29571415.0,3.98561984754306,2312829823.25089,0.0217363798365884,12613482.8354394,52.3318582669923,35.2185693002439,16.8582507292145,24.8884606976027,4.12294440424985,85.84979,34.4872398376465,18.09706,-0.3936459,-0.2984293,-0.4523723,-0.3429218,-0.2386893,-0.7032743,MAR
2004,2301.08178710938,2183.55541992188,0.913545179131802,24.6143543607621,,0.57019059079328,19.9069796646145,29953018.0,1.35118647717804,893325392.835824,0.0467707804381133,30922101.8074252,55.5516384744536,36.2874713861152,17.1163253219024,31.1717436954099,4.36873840225382,85.71852,,18.72611,-0.3883585,-0.3771806,-0.3813317,-0.2119047,-0.313861499999999,-0.6339203,MAR
2005,2342.15478515625,2242.98828125,0.886221376375332,25.7936133380221,,0.739189609529312,19.6499828168975,30358144.0,2.42635467647837,1670609688.92877,0.107643209553833,74115211.0082398,61.4938276863235,36.8254284890506,18.9900493143229,40.8220113851492,4.41777995387333,86.73812,31.2865505218506,,-0.5205989,-0.501754599999999,-0.5634806,-0.4379494,-0.4958568,-0.719676499999999,MAR
2006,2489.99291992188,2438.12646484375,1.44536678457565,26.3850747469865,,1.17487783805592,19.3649508722213,30771178.0,3.24283497739456,2460787164.18439,0.594159855130484,450871214.59183,64.6721977787154,38.0016873969943,19.403590924953,52.0120841652536,4.11462635587107,87.99563,30.7822704315186,,-0.3493154,-0.3257233,-0.3798256,-0.3782659,-0.1473941,-0.631904,MAR
